date,LGA,group,bau_mean,bau_lower80,bau_upper80,bau_lower95,bau_upper95
2027-06-01,Ohafia,PW,11069.70030974854,1077.6761129711308,113620.13601522439,313.4485757866939,389761.95262792136
2027-07-01,Ohafia,PW,11972.907485597327,1065.5792767400228,134423.56983775715,295.50239719868665,483551.4495863293
2027-08-01,Ohafia,PW,12964.74412274788,1056.7013438168517,158938.4980344097,279.66011211407374,598981.5892617152
2027-09-01,Ohafia,PW,14043.50566472531,1049.8945967948648,187694.45487063174,265.3904572926681,740446.467117022
2027-10-01,Ohafia,PW,15227.65108487542,1045.6563697280462,221572.97649539477,252.64402854405162,914319.0224191372
2027-11-01,Ohafia,PW,16520.96052398408,1043.3148735426014,261390.64199594504,241.10144807366012,1127522.9439007186
2027-12-01,Ohafia,PW,17936.633687670146,1042.8596399283606,308238.4318216205,230.63674929855486,1389064.8683796623
2028-01-01,Ohafia,PW,19482.20637299776,1043.8979926642464,363283.5820719216,221.05778933449142,1709442.887154196
2028-02-01,Ohafia,PW,21180.428080875066,1046.827970538055,428173.19286383566,212.35977989220552,2102798.7674723538
2028-03-01,Ohafia,PW,23042.25755804603,1051.3129140735903,504593.8897756402,204.39059115572297,2585276.7184124216
2028-04-01,Ohafia,PW,25085.351662389075,1057.3130602249148,594648.2237328202,197.0736188352085,3177226.9591288287
2026-05-01,Ohafia,U5,1335.6367665368334,734.0837559995459,2429.468407275136,534.6391958389485,3334.4501678312963
2026-06-01,Ohafia,U5,1578.226709124996,785.8536067447361,3168.5311268018772,543.1684496484808,4582.060632098022
2026-07-01,Ohafia,U5,1650.5668066589167,752.3522432934841,3619.713870755558,496.2073656550138,5484.986542584972
2026-08-01,Ohafia,U5,1846.27143010754,775.9741659739091,4390.924321208571,490.245391691052,6945.450377365871
2026-09-01,Ohafia,U5,1995.3549510849884,777.3678614634026,5119.243638051248,471.7650781976516,8429.049668464162
2026-10-01,Ohafia,U5,2137.50981977835,775.0596699006704,5891.8770900744885,452.79402147722743,10076.753414206069
2026-11-01,Ohafia,U5,2347.7194696630236,794.8853425013687,6930.253602229354,447.8051000854814,12290.489437449478
2026-12-01,Ohafia,U5,2552.1143905760946,808.9505273723171,8046.890421794089,440.07186871773143,14777.528293624326
2027-01-01,Ohafia,U5,2724.7333079202904,810.2868306592558,9156.82407051862,426.133176788468,17393.15823834614
2027-02-01,Ohafia,U5,3026.762188332565,846.0232948862665,10822.01268978364,430.5538398565916,21241.64233668452
2027-03-01,Ohafia,U5,3283.9505197769636,864.0521489640568,12473.276759274682,425.85526600989533,25278.997171530245
2027-04-01,Ohafia,U5,3539.4561914116507,877.7612370672667,14263.204558155307,419.24595296684913,29826.36646197731
2027-05-01,Ohafia,U5,3943.2861422018477,912.3414312646709,17032.491133785286,420.0241333826507,36950.30976595608
2027-06-01,Ohafia,U5,4369.524312539285,949.1040307580417,20103.622386726278,422.57073795989436,45095.322891657386
2027-07-01,Ohafia,U5,4808.845791392927,981.702573694503,23540.8295995755,422.947591334187,54568.51993564655
2027-08-01,Ohafia,U5,5321.250462443647,1021.9440969702118,27690.00488372678,426.2632538186119,66296.18266623307
2027-09-01,Ohafia,U5,5881.620586664618,1063.5044655130514,32507.29478669397,429.65778853518606,80353.3460443489
2027-10-01,Ohafia,U5,6504.532698685981,1108.1344151236333,38156.643579164374,433.7818699364427,97339.66349146345
2027-11-01,Ohafia,U5,7213.215975912986,1158.515382004357,44884.055390254965,439.5594862729797,118132.67721894887
2027-12-01,Ohafia,U5,8002.895380130618,1212.3843254351764,52795.414057104696,445.9773935653513,143322.4480721223
2028-01-01,Ohafia,U5,8878.909403712254,1269.2969657370804,62073.296912441714,452.7871897869168,173765.01365755597
2028-02-01,Ohafia,U5,9887.743638436254,1334.3590304930951,73228.18294910136,461.68961440314075,211344.24679758988
2028-03-01,Ohafia,U5,11007.406351032087,1402.7037831509376,86331.3244149245,470.8269907261961,256841.04755418058
2028-04-01,Ohafia,U5,12263.265909653972,1476.054855841716,101831.52010433053,480.70122570250555,312251.0979334062
2026-05-01,Ohafia,A5,4473.218902040761,2436.0784231438834,8213.193927150844,1765.8389176111289,11329.198007210098
2026-06-01,Ohafia,A5,5529.375076963788,2333.484973990977,13100.41158870464,1477.7989765381249,20681.357086493237
2026-07-01,Ohafia,A5,5108.736651762242,1768.6835153712236,14752.71636994962,1008.5319983855043,25861.88368483411
2026-08-01,Ohafia,A5,5687.280320914507,1663.1594432956367,19442.168825954333,867.2117598942478,37267.01974352937
2026-09-01,Ohafia,A5,5595.271849093871,1407.6693062491722,22231.512961009168,677.6878812295596,46144.304012533925
2026-10-01,Ohafia,A5,6280.502781180416,1377.0321973421428,28632.05898518183,616.3187843056395,63916.182164412625
2026-11-01,Ohafia,A5,6744.515400598631,1301.1785301790137,34941.964397867996,544.1541691062057,83465.25706690452
2026-12-01,Ohafia,A5,7280.482234970764,1245.2051796327034,42544.14778523189,488.50825044033843,108311.74751855676
2027-01-01,Ohafia,A5,7108.688240738653,1084.3075415549931,46573.509938514246,400.26465002009775,125969.89446569927
2027-02-01,Ohafia,A5,7563.3859503706835,1034.0571488213448,55280.90870554703,360.153045167772,158435.8055918901
2027-03-01,Ohafia,A5,7947.193616156036,977.9382163120861,64531.961025768884,322.0636549654658,195544.92659659157
2027-04-01,Ohafia,A5,8340.460753365189,927.0325042746294,74974.7871404698,289.2124644677202,239754.26904934502
2027-05-01,Ohafia,A5,9057.127339324676,888.8770853493785,92202.37532706239,259.544206731727,314915.50466788025
2027-06-01,Ohafia,A5,9909.835339609903,862.692384878632,113725.43645881316,236.33440955145267,413865.06061253
2027-07-01,Ohafia,A5,10419.912670871661,807.7380139891981,134276.62639507133,208.0054094584751,519580.867164587
2027-08-01,Ohafia,A5,11247.531537680205,779.0371650823944,162208.5297739065,188.92759127140943,666197.4228156384
2027-09-01,Ohafia,A5,11940.789389436975,741.1330005228493,192156.38111794004,169.51116332261725,836345.0259305707
2027-10-01,Ohafia,A5,12916.088843475027,720.2562422807538,231333.12844041505,155.58556237224113,1065558.1847834727
2027-11-01,Ohafia,A5,13892.45917003117,697.6138956281527,276300.7010071973,142.48751285586593,1345260.3671213402
2027-12-01,Ohafia,A5,14960.547632979495,677.8659185783619,329737.0255038911,131.05074033432282,1695164.8658420383
2028-01-01,Ohafia,A5,15896.46158641681,651.0787638776281,387573.78220687207,119.24082033979624,2101858.2868660945
2028-02-01,Ohafia,A5,17101.034890554838,634.1659364630112,460476.4604671952,110.12350087683264,2632021.885257494
2028-03-01,Ohafia,A5,18374.147173663823,617.8258891776302,545622.639150763,101.79881690465177,3284531.2915241355
2028-04-01,Ohafia,A5,19748.545066774128,602.8951402169145,645880.2207106706,94.31978986884091,4091956.5135576753
2026-05-01,Osisioma Ngwa,PW,1730.7583687669467,938.1978599839089,3192.136585560084,678.341308271674,4413.551288547637
2026-06-01,Osisioma Ngwa,PW,2474.833662365314,1173.1143903393395,5219.745418110102,790.0233810291395,7748.141770912384
2026-07-01,Osisioma Ngwa,PW,2007.5069229581836,943.8367004493715,4268.6267594731435,632.8404488274875,6363.535534192317
2026-08-01,Osisioma Ngwa,PW,2391.158347359618,1123.713038335828,5086.894746298513,753.2968880714112,7585.4313499601
2026-09-01,Osisioma Ngwa,PW,2130.3604801381803,1001.059083649905,4532.362922821387,671.0255284641997,6758.709719177511
2026-10-01,Osisioma Ngwa,PW,2659.7727620644723,1249.9593117890654,5658.426029787581,837.9480807227972,8437.79598037183
2026-11-01,Osisioma Ngwa,PW,2697.156026813416,1267.5348130994912,5737.940602853272,849.7349109003316,8556.361231743844
2026-12-01,Osisioma Ngwa,PW,3482.3479432403715,1636.691831864508,7408.033041254608,1097.3077426097082,11046.64395527778
2027-01-01,Osisioma Ngwa,PW,2858.123190326439,1343.2133166582412,6080.315603824491,900.48821905289,9066.878253640089
2027-02-01,Osisioma Ngwa,PW,3189.082043790809,1498.8132220422178,6784.260522146589,1004.8403183947323,10116.533827196254
2027-03-01,Osisioma Ngwa,PW,3791.805963669639,1782.1831454012538,8066.245989368616,1194.880577903808,12028.108377412807
2027-04-01,Osisioma Ngwa,PW,3310.162745333826,1555.7391677073697,7041.797504885268,1043.0173463529839,10500.54843153321
2027-05-01,Osisioma Ngwa,PW,2904.3092072168174,1069.0245835562414,7887.437068880816,629.6009862976107,13384.360589263631
2027-06-01,Osisioma Ngwa,PW,4256.9207719409105,1418.847183771417,12767.901827849548,792.8827481223957,22835.986120437436
2027-07-01,Osisioma Ngwa,PW,3403.4414872774814,1127.1312603601648,10272.823842622576,627.6791779461647,18434.82903152647
2027-08-01,Osisioma Ngwa,PW,4103.214018843436,1358.448880288828,12389.73639083229,756.4196597584096,22238.418393026423
2027-09-01,Osisioma Ngwa,PW,3626.5922405060414,1200.543031789552,10951.105014316698,668.4322950690939,19656.58981200843
2027-10-01,Osisioma Ngwa,PW,4597.908037068892,1522.2626434632086,13883.641118311323,847.6755679141745,24920.131151917096
2027-11-01,Osisioma Ngwa,PW,4667.0384740358495,1545.1600231292562,14092.35571293405,860.432633745714,25294.74843284994
2027-12-01,Osisioma Ngwa,PW,6133.245850769507,2030.801083529125,18519.007919438383,1131.0042718263214,33240.016040490846
2028-01-01,Osisioma Ngwa,PW,4965.45362823919,1644.0018638303486,14993.306197329646,915.5016947682382,26911.838003739413
2028-02-01,Osisioma Ngwa,PW,5582.621640604356,1848.4218798625582,16856.608837061136,1029.3929281007395,30256.22496260881
2028-03-01,Osisioma Ngwa,PW,6717.7689533490875,2224.4083653652656,20283.751756596488,1238.8712628922258,36407.50272082763
2028-04-01,Osisioma Ngwa,PW,5809.549787010021,1923.5856187591944,17541.731535679515,1071.269898330914,31485.93148980177
2026-05-01,Osisioma Ngwa,U5,660.7306252604941,437.79207570016007,996.9383053099303,352.0267639154273,1239.3802350593076
2026-06-01,Osisioma Ngwa,U5,691.649971932739,431.41237224472377,1108.5056811808838,335.9621324551158,1422.7919855351397
2026-07-01,Osisioma Ngwa,U5,720.9749350789841,425.9401043917357,1219.8921146560558,322.2874915228366,1611.3352141679852
2026-08-01,Osisioma Ngwa,U5,818.7952114993037,460.22030608983397,1456.1435383989515,339.1526807758478,1974.7721363956023
2026-09-01,Osisioma Ngwa,U5,837.273401984863,449.17714519500527,1559.9461830206485,322.9312812180177,2168.2943448778296
2026-10-01,Osisioma Ngwa,U5,888.9038956410806,456.3687391661649,1730.4890058313727,320.54262517407335,2461.9050131330027
2026-11-01,Osisioma Ngwa,U5,914.9613325637076,450.4839112886896,1857.283632648464,309.4573652501302,2701.4166815173703
2026-12-01,Osisioma Ngwa,U5,977.8673793823292,462.5421900343232,2066.0855145847236,311.0599958093319,3069.503618811418
2027-01-01,Osisioma Ngwa,U5,1059.9510734438875,482.39238749425095,2327.578623417243,317.8422898710901,3529.3258570148623
2027-02-01,Osisioma Ngwa,U5,1080.0235256021397,473.48658716148566,2461.897570817017,305.84284691877747,3807.5028692704536
2027-03-01,Osisioma Ngwa,U5,1151.3884513162034,486.8010764390496,2721.4194592216936,308.45674344351085,4290.388605559263
2027-04-01,Osisioma Ngwa,U5,1176.75548994156,480.24266483814034,2881.3462577949517,298.6425808766105,4628.208539151778
2027-05-01,Osisioma Ngwa,U5,1266.8707532171509,490.7708855836187,3267.7910040784495,296.8703687155145,5395.630265022059
2027-06-01,Osisioma Ngwa,U5,1337.3646573699364,496.66738089531884,3598.2311830333097,293.7840597550714,6075.379969748798
2027-07-01,Osisioma Ngwa,U5,1411.4410050942552,503.07756612930524,3956.7035895303425,291.15915512924033,6827.434289485678
2027-08-01,Osisioma Ngwa,U5,1508.5884497645975,516.5753728235313,4401.947681283249,292.6827045424213,7758.589694644434
2027-09-01,Osisioma Ngwa,U5,1588.9355514861968,523.1531803032044,4821.817361171819,290.3026945076761,8676.897958177322
2027-10-01,Osisioma Ngwa,U5,1683.214210717171,533.2851525912039,5308.107868382047,289.94934708852134,9748.38605625616
2027-11-01,Osisioma Ngwa,U5,1775.8567463664092,541.7783764426193,5815.775380405356,288.7224767610559,10896.393714163538
2027-12-01,Osisioma Ngwa,U5,1884.4366426735658,553.9354815439176,6404.918258544141,289.441300144136,12238.551784722102
2028-01-01,Osisioma Ngwa,U5,2004.4674633466614,568.0436012443289,7066.823516066946,291.1084628219165,13767.51498134799
2028-02-01,Osisioma Ngwa,U5,2114.1287279635844,577.8702740959116,7727.449250298879,290.5254352449584,15345.069313292344
2028-03-01,Osisioma Ngwa,U5,2245.162955801083,592.1907412816572,8504.27102481778,292.1493578027394,17209.503416514435
2028-04-01,Osisioma Ngwa,U5,2370.857865291253,603.6804071522889,9302.608429513986,292.30046404642405,19179.705190611407
2026-05-01,Osisioma Ngwa,A5,1997.2144815670579,1266.7702899449764,3148.5146605128316,995.4066960645791,4006.2604189780764
2026-06-01,Osisioma Ngwa,A5,2194.9662666899458,1259.104277155957,3825.8799906972645,938.1020008690365,5133.9777127273655
2026-07-01,Osisioma Ngwa,A5,2268.5236184015866,1193.84863027701,4309.786591677726,849.7841877589476,6053.1057633548635
2026-08-01,Osisioma Ngwa,A5,2445.2073147675146,1191.43102786962,5017.261087614348,814.1521659480537,7339.8750866319
2026-09-01,Osisioma Ngwa,A5,2563.8441519286025,1164.0852572134165,5645.303979003433,766.2582234759674,8572.939414920336
2026-10-01,Osisioma Ngwa,A5,2768.0722140895004,1176.8316309100123,6509.065382535432,748.1258248459425,10234.611525499608
2026-11-01,Osisioma Ngwa,A5,2937.5288539884223,1173.8144220759175,7349.056028818924,722.0956214826442,11940.645847636717
2026-12-01,Osisioma Ngwa,A5,3174.9874812352255,1196.0944119188928,8425.149500434132,713.1813473765915,14122.718741766575
2027-01-01,Osisioma Ngwa,A5,3317.087334231125,1181.0497955964308,9313.077629047617,683.4559065295915,16084.336473181587
2027-02-01,Osisioma Ngwa,A5,3540.335498541117,1193.885465260416,10494.614414804373,671.2779230178957,18653.572288987136
2027-03-01,Osisioma Ngwa,A5,3806.038361059482,1217.805977081188,11890.590093189223,665.9315538094653,21730.676961139994
2027-04-01,Osisioma Ngwa,A5,3996.6436516008857,1215.2090655485001,13139.137841331987,646.788215006595,24669.338846813014
2027-05-01,Osisioma Ngwa,A5,4292.648974354937,1228.2673577062458,14996.080496287506,633.0217079841702,29075.95632945029
2027-06-01,Osisioma Ngwa,A5,4598.580843404306,1244.8415805021505,16980.40780185282,622.9875624173321,33903.75260925523
2027-07-01,Osisioma Ngwa,A5,4903.62057461369,1257.6277119763586,19111.325870492008,611.6258197422732,39264.89805020591
2027-08-01,Osisioma Ngwa,A5,5249.703749385072,1277.2105715071586,21568.129905801336,604.0262073299731,45567.09197650211
2027-09-01,Osisioma Ngwa,A5,5610.084822687564,1296.1975742666073,24269.992724600877,596.4568111611417,52696.15283052154
2027-10-01,Osisioma Ngwa,A5,6012.736362937923,1320.6151159025303,27363.264079428878,591.5977350288825,61026.95016784733
2027-11-01,Osisioma Ngwa,A5,6438.275811768495,1345.4159448113135,30795.035311240797,587.0173625938655,70514.38886049109
2027-12-01,Osisioma Ngwa,A5,6907.868501988402,1374.5321950662149,34700.08816716551,584.3526199911948,81543.80282070914
2028-01-01,Osisioma Ngwa,A5,7394.587966817685,1402.0174534601172,38982.635763083774,580.9788446086869,93979.60063800839
2028-02-01,Osisioma Ngwa,A5,7933.662863865367,1434.223384290092,43865.951620458436,579.505121392947,108454.33044072313
2028-03-01,Osisioma Ngwa,A5,8521.50695483706,1469.638579706165,49387.83407353443,579.1838621997047,125188.83985501662
2028-04-01,Osisioma Ngwa,A5,9139.791297386702,1504.5412803798292,55496.69151550653,578.486593884668,144185.365006763
2026-05-01,Ugwunagbo,PW,1258.7420892679236,497.1305963646994,3184.8113977629464,303.8179247843271,5205.223133353961
2026-06-01,Ugwunagbo,PW,1335.949580649283,489.72963636311476,3641.4011283387904,287.6840673747908,6190.662038894982
2026-07-01,Ugwunagbo,PW,1470.9056828417697,502.3373877058304,4303.282558974311,284.208645269859,7595.215525416452
2026-08-01,Ugwunagbo,PW,1579.5279714779563,504.02206688039286,4945.454486741972,275.0659371050484,9047.811652825038
2026-09-01,Ugwunagbo,PW,1728.791321171788,516.7008779032304,5778.742980000399,272.36011774645743,10944.920127150723
2026-10-01,Ugwunagbo,PW,1906.2336652825745,534.7214950820359,6788.98376466149,272.53394196382993,13297.314014968575
2026-11-01,Ugwunagbo,PW,2083.22756338385,549.3839619785292,7891.680085286427,270.9838806239328,15970.551424311634
2026-12-01,Ugwunagbo,PW,2243.121064727048,556.9272406885389,9025.408796488631,266.04912352267377,18857.250821872003
2027-01-01,Ugwunagbo,PW,2488.5213002246674,582.4354651717273,10621.796648894311,269.6611025804391,22897.437363863133
2027-02-01,Ugwunagbo,PW,2721.3797210463417,601.0486749567814,12309.219511896412,269.8492822710512,27362.3781984605
2027-03-01,Ugwunagbo,PW,2980.307832702643,621.7201742303322,14272.178806708369,270.8080986964226,32699.26329591154
2027-04-01,Ugwunagbo,PW,3258.2782463973826,642.5087511797591,16506.770357378988,271.6335053455958,38963.010215741466
2027-05-01,Ugwunagbo,PW,3559.732623148203,670.5065746885391,18880.150671432533,276.66996747354995,45660.462522984664
2027-06-01,Ugwunagbo,PW,3904.413608143103,698.6713356710562,21798.17151535281,280.56350310478456,54168.85966747674
2027-07-01,Ugwunagbo,PW,4280.250636287424,727.9198637244326,25144.572130602253,284.5311840939243,64192.01299392295
2027-08-01,Ugwunagbo,PW,4702.352709762723,760.2727521738752,29057.608296780025,289.32233364425406,76195.43461373841
2027-09-01,Ugwunagbo,PW,5167.4521821013195,794.493136686043,33579.299724459706,294.3971527434138,90429.45171755971
2027-10-01,Ugwunagbo,PW,5682.974753761178,831.0914532000701,38825.94489547454,299.9008827898747,107368.47230545513
2027-11-01,Ugwunagbo,PW,6259.266183482345,870.8394547410212,44951.00632975971,306.0540012122662,127634.31018428234
2027-12-01,Ugwunagbo,PW,6906.144195460362,914.2346408541116,52126.2237820449,312.95771412980173,151957.8109791029
2028-01-01,Ugwunagbo,PW,7618.729843806377,959.7581578374377,60430.735519457834,320.02578914941574,180857.62524138344
2028-02-01,Ugwunagbo,PW,8419.694647743261,1009.4144158577965,70176.2433544847,327.87574451229875,215606.56466149274
2028-03-01,Ugwunagbo,PW,9315.093840053605,1062.8644647377466,81578.56893322796,336.31654402531035,257293.2417854623
2028-04-01,Ugwunagbo,PW,10318.577741661933,1120.5717246971026,94949.40078240616,345.4205839201182,307410.538774962
2026-05-01,Ugwunagbo,U5,327.68209050320394,146.3930796154567,731.9510781605741,95.40482435643945,1119.6069544624427
2026-06-01,Ugwunagbo,U5,347.33632637758734,145.02618451950713,829.9345113240557,91.16335933517823,1315.555702282425
2026-07-01,Ugwunagbo,U5,369.2651870621481,144.62449252483634,940.4371605572164,87.85727076283023,1541.8822827126048
2026-08-01,Ugwunagbo,U5,391.9444181357272,144.40848494191715,1060.872804779596,84.90919932528497,1796.3082854536665
2026-09-01,Ugwunagbo,U5,418.2273979217022,145.30718736816257,1200.2506995021763,82.80058939633952,2096.2598454764357
2026-10-01,Ugwunagbo,U5,448.2962138498045,147.1680486556964,1361.4198308020868,81.36004765844936,2450.0317018868263
2026-11-01,Ugwunagbo,U5,478.3589983061421,148.62465671305014,1534.743201053749,79.7837744536932,2843.4455685687863
2026-12-01,Ugwunagbo,U5,508.30642759684974,149.67809022850307,1720.5046779402103,78.07732712784215,3279.2453827518916
2027-01-01,Ugwunagbo,U5,544.4001166184049,152.12164107978626,1941.6469381449042,77.16197737011875,3804.703197589381
2027-02-01,Ugwunagbo,U5,582.5359452414153,154.62871943089135,2186.9907553952544,76.31152034040436,4403.4431915127325
2027-03-01,Ugwunagbo,U5,621.6914334606354,156.90157715541304,2454.6095530548573,75.37359782112863,5075.945860444877
2027-04-01,Ugwunagbo,U5,664.5568178471138,159.59433334723482,2757.2908347394905,74.66052083632994,5853.65012514264
2027-05-01,Ugwunagbo,U5,711.909146495123,163.18885016392463,3094.4565468299675,74.46936374860725,6733.381024456217
2027-06-01,Ugwunagbo,U5,762.733089086378,166.73869142466495,3476.3624761904653,74.18753681222456,7756.778165045378
2027-07-01,Ugwunagbo,U5,817.7481171059616,170.56778502515962,3906.1931782895836,74.01462702710849,8935.236915799229
2027-08-01,Ugwunagbo,U5,877.3892242068474,174.6915262254469,4390.604113067091,73.94736172151033,10293.793725624413
2027-09-01,Ugwunagbo,U5,942.0175407312897,179.10367597743024,4936.612057614695,73.9736153417376,11860.267168102386
2027-10-01,Ugwunagbo,U5,1012.1085111279484,183.81487262843754,5552.6052955186115,74.08908327422412,13667.949074415157
2027-11-01,Ugwunagbo,U5,1088.2939783023369,188.85589252160435,6248.800074183683,74.29765187823013,15757.278532836785
2027-12-01,Ugwunagbo,U5,1171.1655087249833,194.2398161796933,7036.355426415343,74.59576100849729,18174.251647907324
2028-01-01,Ugwunagbo,U5,1261.2037698624104,199.95370428739938,7926.987007277972,74.97008680748105,20969.863975608834
2028-02-01,Ugwunagbo,U5,1359.2381538536667,206.0335609948822,8935.946388344104,75.4263491065528,24208.554124057842
2028-03-01,Ugwunagbo,U5,1466.0939394469672,212.50197396283622,10080.239939901812,75.96463243317028,27964.632513491913
2028-04-01,Ugwunagbo,U5,1582.5806297542886,219.36825925961006,11378.71330062875,76.5800436212787,32323.390318403588
2026-05-01,Ugwunagbo,A5,1142.5295505623792,478.2088694512732,2727.7888776072873,301.3922183304307,4323.383214056411
2026-06-01,Ugwunagbo,A5,1180.5003238261386,445.3434637485346,3126.508586050967,265.6067151387147,5234.963447038329
2026-07-01,Ugwunagbo,A5,1363.0023585372555,467.079394306776,3973.7582498276647,264.7237706562463,7000.640950301116
2026-08-01,Ugwunagbo,A5,1454.975769778061,455.4458691454097,4643.286618585857,246.00871107088366,8581.148512051808
2026-09-01,Ugwunagbo,A5,1649.4881940610373,473.7652819671757,5736.806411302009,244.48230807084525,11095.975990419212
2026-10-01,Ugwunagbo,A5,1909.8277814224955,505.0889399718516,7213.666280711637,249.48648723028057,14575.68575510538
2026-11-01,Ugwunagbo,A5,2146.8386610106104,524.2484263068668,8781.91239474684,248.22048999221843,18509.560323013142
2026-12-01,Ugwunagbo,A5,2300.026542617369,519.7660810784807,10166.181278136499,236.16612263012036,22323.955567482924
2027-01-01,Ugwunagbo,A5,2701.079534890541,566.0304942485785,12875.263070383511,247.11118659220378,29426.26570759024
2027-02-01,Ugwunagbo,A5,3028.211506041669,589.3612663998123,15542.232374125395,247.40164620870877,36939.66641017905
2027-03-01,Ugwunagbo,A5,3391.0066083939864,613.7612026668504,18714.7367470107,247.9130086341139,46222.81487622901
2027-04-01,Ugwunagbo,A5,3775.223925207104,636.174562167524,22378.843735126073,247.4066316470073,57404.33994104559
2027-05-01,Ugwunagbo,A5,4237.003611368035,685.0728827167978,26177.960081974943,260.6680809158673,68638.14982333405
2027-06-01,Ugwunagbo,A5,4777.961161122059,730.9571802525622,31200.920543538723,270.10110809788637,84242.36565701834
2027-07-01,Ugwunagbo,A5,5315.073698946529,769.4714712730445,36678.670339949356,276.14333455208936,101970.20424456544
2027-08-01,Ugwunagbo,A5,5986.848246947685,820.2924494428031,43654.97985565245,285.9283205755628,124958.17641225741
2027-09-01,Ugwunagbo,A5,6699.327858897891,868.7862805515522,51614.430618490136,294.1417587683171,152110.28917871896
2027-10-01,Ugwunagbo,A5,7487.82974680794,919.0882362442993,60952.47029497792,302.24606374968175,184939.80445169285
2027-11-01,Ugwunagbo,A5,8418.03013724429,977.9696372981036,72401.72399811324,312.3852804135353,226174.48711380464
2027-12-01,Ugwunagbo,A5,9543.579102775184,1049.346294199891,86731.33842228004,325.56778761884283,278957.8982838075
2028-01-01,Ugwunagbo,A5,10702.981580473808,1113.6845824538152,102786.12335188307,335.5924450828369,340396.4846997089
2028-02-01,Ugwunagbo,A5,12102.27368357368,1191.5844453453358,122832.42653950884,348.7243749593799,418869.528759975
2028-03-01,Ugwunagbo,A5,13712.067178327312,1277.310912045525,147105.78729668917,363.0187467298695,516588.36009925976
2028-04-01,Ugwunagbo,A5,15577.65018595948,1372.6347240314778,176679.40663984686,378.81205177513044,638984.362581869
2026-05-01,Ukwa East,PW,880.0440519656152,367.7584977789805,2104.005379345148,231.5442604977206,3337.025285348196
2026-06-01,Ukwa East,PW,914.6756943663539,265.61275743587623,3143.868180041857,137.74373301810857,6042.2421631892375
2026-07-01,Ukwa East,PW,930.1862586444452,203.9300961514106,4230.237210017143,90.95659739077347,9428.533855014535
2026-08-01,Ukwa East,PW,909.2779161294503,157.02301267325674,5242.577315579208,61.5403750743654,13248.135196386293
2026-09-01,Ukwa East,PW,948.8096649076004,132.64286132534951,6749.3672893957255,46.32470114368358,19061.73843785904
2026-10-01,Ukwa East,PW,960.8245823299071,110.81288061003008,8272.702655068833,34.788405129843206,25848.336504874685
2026-11-01,Ukwa East,PW,1020.6297273639059,98.55134994720635,10483.31086456542,28.02188806284035,35962.45274207151
2026-12-01,Ukwa East,PW,1059.3974863960555,86.60227043511078,12834.772675412289,22.4010044879198,48050.04967761278
2027-01-01,Ukwa East,PW,1122.5526338707084,78.42227481077367,15893.414055571286,18.535495156498552,64618.32553871692
2027-02-01,Ukwa East,PW,1120.9523553535373,67.3850898230365,18406.186287840672,14.551503962515076,80941.46644681256
2027-03-01,Ukwa East,PW,1163.9708802217635,60.62664746330462,22021.245369956,12.001864347008771,104380.73446078901
2027-04-01,Ukwa East,PW,1158.3728540253617,52.52759307149577,25110.262015005297,9.508234204204808,127912.53794846527
2027-05-01,Ukwa East,PW,1189.9866487153351,48.81398382969917,28473.919859200338,8.280855549386088,152835.0386464602
2027-06-01,Ukwa East,PW,1216.9674792064682,45.25742820256259,32068.331090101095,7.1891428442020056,181146.7475270629
2027-07-01,Ukwa East,PW,1248.4825458857702,42.18173428745101,36153.32909851621,6.27219826223246,214680.52767247526
2027-08-01,Ukwa East,PW,1288.0522680822226,39.61718119144906,40909.16907391259,5.513756744252065,255098.44799738165
2027-09-01,Ukwa East,PW,1316.905790751465,36.92891071156756,45791.92262054161,4.797753866416635,299576.3386236797
2027-10-01,Ukwa East,PW,1352.2009700329406,34.62972952886147,51392.95918834545,4.195763605904296,352430.9049498767
2027-11-01,Ukwa East,PW,1379.311159703827,32.30088096443311,57212.46830547306,3.636515137665261,410923.76591423946
2027-12-01,Ukwa East,PW,1411.6626111250641,30.272490687259072,63812.77399158464,3.160294226074477,479680.3745439553
2028-01-01,Ukwa East,PW,1440.745704692609,28.324606810396194,70882.49693618642,2.7301247530706574,557254.0020715658
2028-02-01,Ukwa East,PW,1482.8452276383623,26.764348652873043,79302.01867021476,2.3790287884516794,651605.363079859
2028-03-01,Ukwa East,PW,1517.9914266620679,25.176446502513883,88144.46138075978,2.0499563015816564,756513.1025385566
2028-04-01,Ukwa East,PW,1563.39965232077,23.855880963329657,98460.45770459551,1.7742091724077051,882176.9902260655
2026-05-01,Ukwa East,U5,252.74180276493405,109.08331748778674,583.8742928513389,69.75144872208922,909.0153231250679
2026-06-01,Ukwa East,U5,268.48537094596446,110.72475954433334,649.0113801996316,69.10139036245809,1034.9618372530322
2026-07-01,Ukwa East,U5,285.885270387187,112.81578515334927,722.1260431427728,68.76830826862954,1178.6639535566324
2026-08-01,Ukwa East,U5,294.721057221295,111.39920824860603,777.0387873431929,66.35435606249298,1297.3710155723463
2026-09-01,Ukwa East,U5,312.5420312246363,113.28746839969384,859.1870941848086,65.98508522115803,1466.619321822089
2026-10-01,Ukwa East,U5,336.84287913708533,117.19948212145087,964.6371494619391,66.79087570125701,1682.6751229858926
2026-11-01,Ukwa East,U5,363.23832423618717,121.40841450184605,1082.8270994873888,67.72522122510944,1929.434773106466
