LGA,scenario,date,programme_cost_usd_2024,treatment_savings_usd_2024,net_cost_usd_2024,cost_CM_usd_2024,cost_IPTp_usd_2024,cost_Dual AI_usd_2024,cost_PMC_usd_2024,cost_Vac_usd_2024,cost_LSM_usd_2024,cost_Pyr_usd_2024
Ukwa West,Scenario 1,2028-02-01,28461.80603860522,20619.72649195584,7842.07954664938,23110.60174507836,118.43018681286932,4085.3989738557516,67.2801328582416,1080.0949999999998,,
Ukwa West,Scenario 1,2028-03-01,31527.65916351628,23432.57453068455,8095.084632831731,26176.45486998942,118.43018681286932,4085.3989738557516,67.2801328582416,1080.0949999999998,,
Ukwa West,Scenario 1,2028-04-01,34218.61561566846,26168.67435971777,8049.941255950689,28867.411322141597,118.43018681286932,4085.3989738557516,67.2801328582416,1080.0949999999998,,
Ukwa West,Scenario 2,2026-05-01,1444.6610013076968,430.6310541258213,1014.0299471818755,504.9863218507933,19.73836446881154,680.8998289759585,14.01669434546698,225.01979166666646,,
Ukwa West,Scenario 2,2026-06-01,3030.2464794641924,968.639763518167,2061.6067159460254,1150.8971205503851,39.47672893762308,1361.799657951917,28.033388690934,450.0395833333335,,
Ukwa West,Scenario 2,2026-07-01,4852.772202546843,1667.9740887803375,3184.7981137665056,2033.7481641761321,59.215093406434626,2042.6994869278758,42.050083036400984,675.0593749999999,,
Ukwa West,Scenario 2,2026-08-01,6771.360590165342,2440.9080849841134,4330.452505181229,3012.6618723377273,78.95345787524623,2723.599315903834,56.06677738186796,900.0791666666664,,
Ukwa West,Scenario 2,2026-09-01,8848.757590305238,3319.436393383697,5529.321196921541,4150.384193020721,98.6918223440577,3404.4991448797923,70.08347172733498,1125.0989583333335,,
Ukwa West,Scenario 2,2026-10-01,11394.815449398133,4402.54217494773,6992.273274450403,5756.767372656711,118.43018681286932,4085.3989738557516,84.10016607280197,1350.1187499999999,,
Ukwa West,Scenario 2,2026-11-01,12813.719741586106,5118.536805667943,7695.182935918164,6235.9969853877765,138.1685512816808,4766.298802831712,98.11686041826898,1575.138541666667,,
Ukwa West,Scenario 2,2026-12-01,15975.626641697458,6742.830643486707,9232.79599821075,8458.22920604223,157.9069157504924,5447.198631807668,112.13355476373592,1800.1583333333328,,
Ukwa West,Scenario 2,2027-01-01,17793.426599737126,7727.559291185919,10065.867308551205,9336.354484624992,177.645280219304,6128.098460783629,126.15024910920295,2025.178125,,
Ukwa West,Scenario 2,2027-02-01,21013.792150626858,9626.903518851139,11386.888631775719,11617.045356057817,197.38364468811548,6808.998289759585,140.16694345466996,2250.197916666667,,
Ukwa West,Scenario 2,2027-03-01,24504.936685454406,11664.560289625391,12840.376395829015,14168.515211428467,217.12200915692696,7489.898118735542,154.18363780013692,2475.2177083333327,,
Ukwa West,Scenario 2,2027-04-01,27667.408780609116,13627.296207930542,14040.112572678574,16391.31262712627,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-05-01,28242.648559909856,14994.075583778722,13248.572976131134,16966.55240642701,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-06-01,30554.014479922145,16993.85073535072,13560.163744571426,19277.9183264393,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-07-01,33457.059187414576,19405.74174053631,14051.317446878267,22180.963033931726,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-08-01,36172.27682767554,21806.651713533793,14365.625114141745,24896.18067419269,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-09-01,39198.98223515528,24494.66490618346,14704.317328971818,27922.88608167243,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-10-01,43276.186462033125,27781.293116991324,15494.8933450418,32000.090308550272,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-11-01,44314.302516636315,29845.220212528227,14469.082304108088,33038.20636315347,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2027-12-01,49722.8530863354,34453.860703311184,15268.992383024219,38446.75693285256,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2028-01-01,52090.24176445887,37549.31668334591,14540.92508111296,40814.145610976026,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2028-02-01,57497.29964363956,42777.04859064415,14720.251052995409,46221.20349015672,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2028-03-01,63629.00589346168,48649.10777048578,14979.898122975901,52352.90973997884,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Scenario 2,2028-04-01,69010.91879776603,54390.58664847014,14620.332149295893,57734.822644283195,236.86037362573856,8170.797947711503,168.20033214560394,2700.2374999999997,,
Ukwa West,Target,2026-05-01,2361.120107806753,699.0445347392132,1662.0755730675396,757.4794827761933,29.607546703217345,1191.574700707928,22.426710952747186,360.0316666666666,,
Ukwa West,Target,2026-06-01,4933.626930886699,1568.5322715632492,3365.0946593234494,1726.3456808255796,59.215093406434626,2383.149401415856,44.85342190549437,720.0633333333332,,
Ukwa West,Target,2026-07-01,7861.5441213558715,2696.1052688719715,5165.4388524839,3050.622246264194,88.82264010965196,3574.724102123784,67.28013285824154,1080.0949999999998,,
Ukwa West,Target,2026-08-01,10933.555308628827,3934.0573180003853,6999.4979906284425,4518.99280850659,118.43018681286932,4766.298802831712,89.70684381098874,1440.1266666666663,,
Ukwa West,Target,2026-09-01,14243.779414683882,5334.699815914658,8909.079598769225,6225.576289531087,148.03773351608652,5957.873503539641,112.13355476373592,1800.1583333333335,,
Ukwa West,Target,2026-10-01,18256.994809168413,7069.575992926728,11187.418816241685,8635.151058985062,177.64528021930386,7149.448204247564,134.5602657164832,2160.19,,
Ukwa West,Target,2026-11-01,20579.479853295576,8146.128615681266,12433.35123761431,9353.995478081659,207.25282692252122,8341.022904955496,156.98697666923036,2520.2216666666673,,
Ukwa West,Target,2026-12-01,25516.46880930782,10717.895081616085,14798.573727691733,12687.343809063346,236.86037362573856,9532.59760566342,179.41368762197757,2880.2533333333326,,
Ukwa West,Target,2027-01-01,28437.297352212525,12195.64044107244,16241.656911140084,14004.531726937494,266.46792032895587,10724.172306371349,201.84039857472473,3240.2850000000003,,
Ukwa West,Target,2027-02-01,33461.974284392316,15136.07145994045,18325.902824451867,17425.56803408673,296.0754670321731,11915.747007079275,224.26710952747192,3600.316666666667,,
Ukwa West,Target,2027-03-01,38892.81969247884,18278.475950954795,20614.343741524048,21252.772817142693,325.6830137353905,13107.321707787205,246.6938204802191,3960.3483333333334,,
Ukwa West,Target,2027-04-01,43830.656441056104,21245.847964315457,22584.808476740647,24586.968940689407,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-05-01,44693.516110007215,23270.328234289365,21423.18787571785,25449.828609640517,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-06-01,48160.56499002565,26381.556239277666,21779.00875074798,28916.877489658946,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-07-01,52515.13205126429,30146.66874999946,22368.463301264834,33271.44455089759,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-08-01,56587.958511655735,33875.578275734166,22712.38023592157,37344.271011289035,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-09-01,61128.01662287535,38048.885861359406,23079.130761515946,41884.32912250865,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-10-01,67243.82296319211,43190.93981496096,24052.88314823115,48000.13546282541,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-11-01,68800.99704509691,46259.895104423085,22541.101940673827,49557.309544730204,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2027-12-01,76913.82289964556,53441.41933228228,23472.403567363275,57670.13539927884,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2028-01-01,80464.90591683076,58130.01313334818,22334.89278348258,61221.218416464035,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2028-02-01,88575.49273560179,66201.27627930934,22374.216456292444,69331.80523523508,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2028-03-01,97773.05211033496,75272.56181095053,22500.49029938443,78529.36460996825,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Ukwa West,Target,2028-04-01,105845.92146679151,84077.84568927834,21768.075777513164,86602.2339664248,355.2905604386078,14298.896408495131,269.1205314329663,4320.38,,
Umu Neochi,BAU,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2026-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2027-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2028-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2028-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2028-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,BAU,2028-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Umu Neochi,High,2026-05-01,6126.466293457987,2357.2608545475846,3769.205438910403,3140.038289907809,73.71064184289962,2860.37810403631,52.3392576709686,,,
Umu Neochi,High,2026-06-01,11496.396667306424,4184.163996200676,7312.2326711057485,5523.540660206069,147.42128368579912,5720.75620807262,104.67851534193714,,,
Umu Neochi,High,2026-07-01,18387.62845774847,7025.53409140873,11362.09436633974,9428.344447097934,221.13192552869896,8581.13431210893,157.01777301290574,,,
Umu Neochi,High,2026-08-01,25306.895587201172,9863.597284836957,15443.298302364215,13361.183573000453,294.84256737159836,11441.512416145248,209.35703068387429,,,
Umu Neochi,High,2026-09-01,32791.77725334877,13052.885057822217,19738.892195526554,17859.63723559788,368.5532092144982,14301.890520181558,261.6962883548429,,,
Umu Neochi,High,2026-10-01,40566.80389899771,16390.812638133266,24175.99126086444,22648.23587769663,442.26385105739786,17162.26862421787,314.03554602581147,,,
Umu Neochi,High,2026-11-01,49331.367114398374,20347.759384271412,28983.60773012696,28426.37108954711,515.9744929002975,20022.64672825419,366.37480369677996,,,
Umu Neochi,High,2026-12-01,56653.31442762457,23349.634325138857,33303.68010248571,32761.89039922313,589.6851347431967,22883.02483229049,418.7140613677487,,,
Umu Neochi,High,2027-01-01,66573.57971224972,28035.895182650645,38537.68452959907,39695.727680298085,663.3957765860966,25743.40293632681,471.05331903871723,,,
Umu Neochi,High,2027-02-01,77116.08799826383,33034.69416519,44081.39383307383,47251.80796276203,737.1064184289963,28603.781040363116,523.3925767096857,,,
Umu Neochi,High,2027-03-01,87513.97598748346,37904.97278953744,49609.00319794602,54663.26794843147,810.817060271896,31464.159144399426,575.7318343806543,,,
Umu Neochi,High,2027-04-01,97865.2419696979,42706.83646066463,55158.40550903328,62028.105927095734,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-05-01,100557.25661650475,44516.778169693156,56040.47844681159,64720.120573902575,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-06-01,104695.4226712544,47182.20040506672,57513.22226618769,68858.28662865223,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-07-01,107044.84173682879,48813.907668572385,58230.93406825641,71207.70569422662,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-08-01,110066.25954163072,50847.77851230025,59218.48102933047,74229.12349902854,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-09-01,113183.0962823469,52949.22042681074,60233.875855536164,77345.96023974475,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-10-01,116546.63275907183,55208.992823298584,61337.639935773244,80709.49671646966,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-11-01,119921.36779454313,57487.111287982945,62434.25650656018,84084.23175194096,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2027-12-01,124092.46050758506,60240.27178571732,63852.18872186774,88255.32446498288,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2028-01-01,127850.12253758436,62762.39483134024,65087.72770624412,92012.9864949822,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2028-02-01,131825.4993915813,65431.40410419167,66394.09528738965,95988.36334897915,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2028-03-01,136210.32299383503,68352.17422926224,67858.14876457279,100373.18695123286,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,High,2028-04-01,140950.62911178343,71495.94675801398,69454.68235376946,105113.49306918126,884.5277021147955,34324.53724843574,628.0710920516229,,,
Umu Neochi,Maximum,2026-05-01,6907.310737351075,2631.6280241253176,4275.682713225757,3588.615188466066,82.92447207326204,3178.197893373681,57.573183438065435,,,
Umu Neochi,Maximum,2026-06-01,12950.008995148375,4667.194410636656,8282.814584511718,6312.617897378362,165.84894414652422,6356.395786747358,115.14636687613087,,,
Umu Neochi,Maximum,2026-07-01,20731.33744333837,7831.01410131096,12900.323342027408,10775.250796683347,248.77341621978627,9534.59368012104,172.7195503141963,,,
Umu Neochi,Maximum,2026-08-01,28544.70627896911,10986.135846345594,17558.570432623517,15269.924083429083,331.69788829304827,12712.791573494716,230.29273375226174,,,
Umu Neochi,Maximum,2026-09-01,37004.49172796546,14527.527309474623,22476.96441849084,20411.013983540422,414.62236036631026,15890.989466868401,287.86591719032714,,,
Umu Neochi,Maximum,2026-10-01,45795.87143924903,18229.353863600318,27566.51757564871,25883.69814593899,497.5468324395726,19069.18736024208,345.4391006283926,,,
Umu Neochi,Maximum,2026-11-01,55718.15008739174,22613.909520766534,33104.2405666252,32487.281245196697,580.4713045128346,22247.385253615754,403.0122840664581,,,
Umu Neochi,Maximum,2026-12-01,63991.72484733508,25929.211916675627,38062.512930659446,37442.16045625501,663.3957765860966,25425.583146989444,460.5854675045235,,,
Umu Neochi,Maximum,2027-01-01,75234.80586030573,31109.28147889338,44125.52438141235,45366.54592034067,746.3202486593589,28603.781040363116,518.1586509425889,,,
Umu Neochi,Maximum,2027-02-01,87189.02173200664,36629.49871390502,50559.52301810162,54002.06624315658,829.2447207326207,31781.978933736795,575.7318343806543,,,
Umu Neochi,Maximum,2027-03-01,98977.95726451391,41998.4689017134,56979.48836280051,62472.30622677882,912.1691928058831,34960.17682711048,633.3050178187198,,,
Umu Neochi,Maximum,2027-04-01,110713.61050330092,47282.226159991355,63431.38434330957,70889.26391668084,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-05-01,113790.19867108016,49287.23787731262,64502.96079376754,73965.85208446007,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-06-01,118519.53130507977,52242.10418674601,66277.42711833376,78695.18471845968,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-07-01,121204.5816657362,54048.67605540526,67155.90561033094,81380.23507911613,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-08-01,124657.63058550983,56301.71647525157,68355.91411025827,84833.28399888976,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-09-01,128219.72971775693,58629.55515981774,69590.17455793919,88395.38313113684,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-10-01,132063.77140544253,61132.885173207855,70930.88623223468,92239.42481882244,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-11-01,135920.61144598117,63656.37859865052,72264.23284733066,96096.26485936106,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2027-12-01,140687.57454660052,66707.29259687816,73980.28194972235,100863.22795998042,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2028-01-01,144982.0454380283,69501.47561806695,75480.56981996134,105157.6988514082,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2028-02-01,149525.33327116768,72458.31356130139,77067.01970986629,109700.98668454759,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2028-03-01,154536.5602451719,75694.48026111386,78842.07998405803,114712.2136585518,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Maximum,2028-04-01,159954.05295139865,79178.05190304779,80776.00104835087,120129.70636477855,995.0936648791451,38138.37472048416,690.8782012567852,,,
Umu Neochi,Scenario 1,2026-05-01,1561.6888877861659,555.3830142288753,1006.3058735572906,897.1537971165135,18.427660460724965,635.6395786747337,10.467851534193747,,,
Umu Neochi,Scenario 1,2026-06-01,2907.224655683894,990.2733228567246,1916.9513328271696,1578.1544743445852,36.85532092144981,1271.2791573494715,20.935703068387426,,,
Umu Neochi,Scenario 1,2026-07-01,4687.417971179806,1671.2405472450312,3016.177423934775,2693.81269917084,55.282981382174775,1906.9187360242095,31.40355460258117,,,
Umu Neochi,Scenario 1,2026-08-01,6475.621383535888,2357.754362337308,4117.867021198579,3817.481020857271,73.71064184289962,2542.558314698943,41.87140613677485,,,
Umu Neochi,Scenario 1,2026-09-01,8425.428949233372,3135.173013751859,5290.255935481513,5102.753495885102,92.13830230362457,3178.1978933736773,52.3392576709686,,,
Umu Neochi,Scenario 1,2026-10-01,10458.135080502681,3956.546006985397,6501.589073517284,6470.924536484755,110.56596276434942,3813.837472048415,62.80710920516234,,,
Umu Neochi,Scenario 1,2026-11-01,12773.56594598676,4935.210784895414,7838.355161091346,8121.820311299179,128.99362322507451,4449.477050723152,73.27496073935602,,,
Umu Neochi,Scenario 1,2026-12-01,14676.820839420987,5690.86599493934,8985.954844481646,9360.540114063753,147.42128368579935,5085.116629397886,83.7428122735497,,,
Umu Neochi,Scenario 1,2027-01-01,17322.45229611205,6863.592006176307,10458.860289935743,11341.636480085162,165.84894414652422,5720.75620807262,94.21066380774346,,,
Umu Neochi,Scenario 1,2027-02-01,20145.86746748568,8124.543672668608,12021.323794817072,13500.516560789136,184.27660460724928,6356.395786747358,104.6785153419372,,,
Umu Neochi,Scenario 1,2027-03-01,22927.962554060916,9366.639952033476,13561.32260202744,15618.076556694712,202.70426506797412,6992.035365422096,115.14636687613087,,,
Umu Neochi,Scenario 1,2027-04-01,25696.737067206064,10602.648994677918,15094.088072528146,17722.31597917021,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-05-01,26465.884109150873,11051.705897737782,15414.178211413091,18491.463021115018,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-06-01,27648.217267650776,11709.759634183238,15938.457633467538,19673.79617961492,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-07-01,28319.479857814888,12115.98231203612,16203.497545778768,20345.058769779032,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-08-01,29182.742087758295,12620.692035422593,16562.050052335704,21208.32099972244,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-09-01,30073.266870820065,13142.281304830323,16930.985565989744,22098.84578278421,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-10-01,31034.277292741466,13702.838358743526,17331.43893399794,23059.85620470561,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-11-01,31998.48730287612,14268.347644112937,17730.139658763183,24024.066214840266,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2027-12-01,33190.22807803095,14950.173159287737,18240.054918743215,25215.806989995104,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2028-01-01,34263.8458008879,15576.175807779484,18687.66999310842,26289.42471285205,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2028-02-01,35399.66775917275,16238.508897141117,19161.158862031632,27425.246671136898,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2028-03-01,36652.4745026738,16962.64132422569,19689.833178448112,28678.05341463795,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 1,2028-04-01,38006.84767923049,17741.82567946507,20265.021999765417,30032.42659119464,221.13192552869896,7627.67494409683,125.61421841032463,,,
Umu Neochi,Scenario 2,2026-05-01,3128.6117013394323,1129.7326849026044,1998.879016436828,1794.307594233027,36.85532092144981,1271.2791573494715,26.169628835484264,,,
Umu Neochi,Scenario 2,2026-06-01,5824.917162901992,2013.318460764907,3811.5987021370847,3156.308948689181,73.71064184289962,2542.558314698943,52.3392576709686,,,
Umu Neochi,Scenario 2,2026-07-01,9390.537719660897,3389.238178607885,6001.299541053012,5387.62539834168,110.56596276434942,3813.837472048415,78.50888650645287,,,
Umu Neochi,Scenario 2,2026-08-01,12972.178470140163,4772.4839026335785,8199.694567506584,7634.962041714542,147.42128368579935,5085.116629397886,104.67851534193714,,,
Umu Neochi,Scenario 2,2026-09-01,16877.02752730223,6333.858838138629,10543.168689163602,10205.506991770204,184.27660460724903,6356.395786747358,130.84814417742146,,,
Umu Neochi,Scenario 2,2026-10-01,20947.673715607933,7976.405475856972,12971.26823975096,12941.849072969495,221.13192552869896,7627.67494409683,157.01777301290574,,,
Umu Neochi,Scenario 2,2026-11-01,25583.7693723432,9929.04743414654,15654.721938196659,16243.640622598357,257.98724645014863,8898.954101446305,183.18740184839007,,,
Umu Neochi,Scenario 2,2026-12-01,29395.51308497875,11431.808504356388,17963.70458062236,18721.080228127506,294.8425673715986,10170.233258795772,209.35703068387429,,,
Umu Neochi,Scenario 2,2027-01-01,34692.00992412798,13765.609164248934,20926.40075987905,22683.272960170325,331.69788829304855,11441.512416145248,235.52665951935862,,,
Umu Neochi,Scenario 2,2027-02-01,40344.07419264234,16264.142441024338,24079.931751618005,27001.03312157829,368.5532092144982,12712.791573494716,261.6962883548429,,,
Umu Neochi,Scenario 2,2027-03-01,45913.49829155988,18716.364763194448,27197.133528365433,31236.153113389424,405.4085301359479,13984.070730844185,287.86591719032714,,,
Umu Neochi,Scenario 2,2027-04-01,51456.28124361729,21151.41152266806,30304.86972094923,35444.63195834042,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-05-01,52994.57532750691,22045.029228592568,30949.54609891434,36982.926042230036,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-06-01,55359.241644506714,23353.34829651441,32005.893347992303,39347.59235922984,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-07-01,56701.76682483494,24162.389045506825,32539.37777932811,40690.117539558065,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-08-01,58428.29128472175,25166.728201965365,33261.56308275639,42416.64199944488,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-09-01,60209.34085084529,26204.653495059138,34004.687355786155,44197.69156556842,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-10-01,62131.361694688094,27320.255983413204,34811.10571127489,46119.71240941122,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-11-01,64059.781714957404,28445.6268752991,35614.1548396583,48048.13242968053,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2027-12-01,66443.26326526707,29801.573339308936,36641.68992595814,50431.61397999021,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2028-01-01,68590.49871098097,31046.532473558615,37543.966237422355,52578.8494257041,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2028-02-01,70862.14262755067,32364.046748435037,38498.09587911563,54850.493342273796,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2028-03-01,73367.75611455277,33804.31709510022,39563.439019452555,57356.1068292759,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Scenario 2,2028-04-01,76076.50246766614,35353.63883655229,40722.863631113854,60064.85318238928,442.26385105739786,15255.34988819366,314.03554602581147,,,
Umu Neochi,Target,2026-05-01,5013.354304230078,1854.0355206967963,3159.318783533282,2691.4613913495523,55.282981382174775,2224.738525361576,41.87140613677485,,,
Umu Neochi,Target,2026-06-01,9378.249248794828,3294.5341474557226,6083.715101339105,4734.463423033776,110.56596276434942,4449.477050723152,83.7428122735497,,,
Umu Neochi,Target,2026-07-01,15047.116836154086,5539.4363632902805,9507.680472863805,8081.438097512507,165.84894414652422,6674.21557608473,125.61421841032455,,,
Umu Neochi,Target,2026-08-01,20740.01471409391,7787.472592637912,12952.542121456,11452.443062571812,221.13192552869896,8898.954101446305,167.4856245470994,,,
Umu Neochi,Target,2026-09-01,26917.725052057947,10319.060061556338,16598.66499050161,15308.26048765532,276.4149069108735,11123.692626807882,209.35703068387429,,,
Umu Neochi,Target,2026-10-01,33344.13108673739,12974.07602358796,20370.05506314943,19412.773609454238,331.69788829304827,13348.431152169449,251.22843682064925,,,
Umu Neochi,Target,2026-11-01,40618.7113240612,16126.750957998054,24491.960366063147,24365.46093389752,386.980869675223,15573.169677531034,293.0998429574241,,,
Umu Neochi,Target,2026-12-01,46656.76364523545,18529.85686677331,28126.90677846214,28081.620342191254,442.26385105739786,17797.908202892602,334.971249094199,,,
