LGA,date,month_index,group,scenario,bau_cases,scenario_cases,cases_averted,cases_averted_low,cases_averted_high,coverage_CM,coverage_IPTp,coverage_Dual AI,coverage_PMC,coverage_Vac,coverage_LSM,coverage_Pyr
Aba North,2028-02-01,22,PW,BAU,3633.1800853712252,3633.1800853712252,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-02-01,22,U5,BAU,3202.101140833191,3202.101140833191,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-03-01,23,A5,BAU,18152.586746689052,18152.586746689052,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-03-01,23,PW,BAU,3815.1265190748904,3815.1265190748904,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-03-01,23,U5,BAU,3505.96169860563,3505.96169860563,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-04-01,24,A5,BAU,20545.242271119874,20545.242271119874,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-04-01,24,PW,BAU,4006.8367502696474,4006.8367502696474,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2028-04-01,24,U5,BAU,3834.4321995563023,3834.4321995563023,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Aba North,2026-05-01,1,A5,Scenario 1,1706.0420372575668,1699.6951546784835,6.346882579083285,3.9861351620094183,9.533076023914873,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Aba North,2026-05-01,1,PW,Scenario 1,1390.2019299104268,1381.7788034872012,8.42312642322554,4.536822867876253,14.12028410238645,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Aba North,2026-05-01,1,U5,Scenario 1,595.7278048758981,589.0353511321837,6.692453743714395,4.013443287304568,10.380882380045932,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Aba North,2026-06-01,2,A5,Scenario 1,1881.6643354980044,1867.673284743039,13.9910507549655,8.267255179375297,22.32930926116842,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Aba North,2026-06-01,2,PW,Scenario 1,1438.2409277420747,1420.8448382628699,17.396089479204875,6.042423471307643,45.16270454288224,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Aba North,2026-06-01,2,U5,Scenario 1,706.8029336595677,690.984186015175,15.818747644392602,8.222647544367732,28.29374807476802,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Aba North,2026-07-01,3,A5,Scenario 1,2067.687310021617,2044.6415226782276,23.04578734338952,12.839414040092151,38.99840863274676,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Aba North,2026-07-01,3,PW,Scenario 1,1504.840313462789,1477.588489343933,27.25182411885612,6.7362091098899555,99.28073454771948,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Aba North,2026-07-01,3,U5,Scenario 1,770.1443714292378,744.3905252794742,25.753846149763604,11.780992669499994,52.31282580321795,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Aba North,2026-08-01,4,A5,Scenario 1,2283.4586057605497,2249.5472135273335,33.91139223321625,17.844532462854545,60.73947998837593,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Aba North,2026-08-01,4,PW,Scenario 1,1563.771182956188,1526.0825519072735,37.68863104891466,6.9721926143854205,183.18320447623228,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Aba North,2026-08-01,4,U5,Scenario 1,869.7909606156163,831.1607385624874,38.63022205312893,15.718078726707034,88.17669312673888,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Aba North,2026-09-01,5,A5,Scenario 1,2515.4641292536876,2468.7995372094265,46.6645920442611,23.226620426311797,88.33866191027391,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Aba North,2026-09-01,5,PW,Scenario 1,1633.9580279377742,1584.8241915747737,49.133836363000455,7.022841019902216,308.5925466413428,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Aba North,2026-09-01,5,U5,Scenario 1,913.5664069628782,863.0462410762938,50.52016588658444,18.422791725730008,128.59254752731522,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Aba North,2026-10-01,6,A5,Scenario 1,2768.67114628369,2707.0785342030645,61.59261208062571,29.03342538323716,123.08319622819181,0.6000000000000001,0.5,0.45,0.4,0.3,,
Aba North,2026-10-01,6,PW,Scenario 1,1713.7556812837424,1652.030569132417,61.72511215132545,6.970742911393472,489.82715027694576,0.6000000000000001,0.5,0.45,0.4,0.3,,
Aba North,2026-10-01,6,U5,Scenario 1,940.0166056654211,877.8807288416907,62.13587682373043,20.427212082646946,175.3237986107547,0.6000000000000001,0.5,0.45,0.4,0.3,,
Aba North,2026-11-01,7,A5,Scenario 1,3055.1166196186778,2975.8777468560515,79.23887276262622,35.41030670696966,166.98068719519142,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Aba North,2026-11-01,7,PW,Scenario 1,1797.4607914584942,1722.071354940351,75.38943651814316,6.84024513661916,743.2890540864828,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Aba North,2026-11-01,7,U5,Scenario 1,957.2878087101456,883.7524976202978,73.53531108984771,21.896202180809894,228.9264239366521,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Aba North,2026-12-01,8,A5,Scenario 1,3394.9945335598454,3294.4293195025775,100.5652140572679,42.64269333350421,223.28133385744877,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Aba North,2026-12-01,8,PW,Scenario 1,1865.0357920384927,1775.8037490368913,89.23204300160137,6.5893994316355275,1078.7330453192699,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Aba North,2026-12-01,8,U5,Scenario 1,1098.0883528476231,1002.064075154496,96.02427769312715,26.00889891077759,328.5329626453431,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Aba North,2027-01-01,9,A5,Scenario 1,3733.7563665473926,3609.4156794669793,124.34068708041332,50.06518301073311,290.6513442535452,0.625,0.525,0.475,0.425,0.32499999999999996,,
Aba North,2027-01-01,9,PW,Scenario 1,1970.9900684481204,1865.0986866075132,105.89138184060721,6.4327377656666584,1553.0039340450312,0.625,0.525,0.475,0.425,0.32499999999999996,,
Aba North,2027-01-01,9,U5,Scenario 1,1065.6079068403012,961.1861886559784,104.4217181843228,25.79263962182904,391.4426272814326,0.625,0.525,0.475,0.425,0.32499999999999996,,
Aba North,2027-02-01,10,A5,Scenario 1,4148.507215939118,3995.1082297797534,153.398986159365,58.68798110460591,377.2771790898878,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Aba North,2027-02-01,10,PW,Scenario 1,2057.935159755634,1935.3170285437786,122.61813121185514,6.18018340736122,2162.537886238417,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Aba North,2027-02-01,10,U5,Scenario 1,1156.2261150201243,1030.8284395354806,125.39767548464374,28.333980715495727,513.6405277508493,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Aba North,2027-03-01,11,A5,Scenario 1,4610.053933113327,4422.668859498299,187.38507361502798,68.15517493005393,484.6400183096157,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Aba North,2027-03-01,11,PW,Scenario 1,2150.1147376412428,2009.456230051632,140.65850758961074,5.924862647447064,2961.073896683447,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Aba North,2027-03-01,11,U5,Scenario 1,1264.3845526595042,1114.13502758709,150.24952507241414,31.127192579403896,670.9663071286641,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Aba North,2027-04-01,12,A5,Scenario 1,5112.8008014018715,4886.241506630758,226.55929477111385,78.37524044303018,615.9082910500183,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-04-01,12,PW,Scenario 1,2263.902031140218,2102.6376035363614,161.26442760385635,5.71291928734545,4026.597222680037,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-04-01,12,U5,Scenario 1,1365.5259452119603,1189.2002171144588,176.3257280975015,33.55552318100786,856.8312796940008,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-05-01,13,A5,Scenario 1,5709.635826726592,5456.629477261857,253.00634946473565,83.14621653538939,724.0332447930014,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-05-01,13,PW,Scenario 1,2370.8794313779063,2201.9946876214153,168.88474375649093,5.090186771837658,4945.017409564389,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-05-01,13,U5,Scenario 1,1501.3760820945106,1307.5084871566519,193.8675949378587,32.650990709906665,1064.2168049348275,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-06-01,14,A5,Scenario 1,6369.0151515265925,6086.790273780375,282.2248777462173,88.26652300766114,848.67270464373,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-06-01,14,PW,Scenario 1,2483.625314132306,2306.709348177599,176.91596595470673,4.556224188917831,6047.56385692308,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-06-01,14,U5,Scenario 1,1652.961483931368,1439.5201808251982,213.44130310616993,32.489824272923784,1296.1861184322697,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-07-01,15,A5,Scenario 1,7114.007542979221,6798.7704362466775,315.2371067325439,93.85340988127678,995.8139847598795,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-07-01,15,PW,Scenario 1,2601.9586400740623,2416.6134418416464,185.3451982324159,4.094071439307015,7367.375832637685,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-07-01,15,U5,Scenario 1,1797.2403634322766,1565.1688185747203,232.07154485755632,32.00203240783867,1555.431639682727,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-08-01,16,A5,Scenario 1,7957.524090379141,7604.908935580595,352.6151547985455,99.95958652044646,1169.8748374514034,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-08-01,16,PW,Scenario 1,2727.014279615471,2532.760998854801,194.2532807606699,3.6925917045846255,8947.208110277425,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-08-01,16,U5,Scenario 1,1966.576173805272,1712.6388708039815,253.9373030012905,31.788504016421058,1874.6239424686282,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-09-01,17,A5,Scenario 1,8913.32993932848,8518.360953921729,394.968985406751,106.62885088005464,1376.0103240497992,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-09-01,17,PW,Scenario 1,2858.6207946589557,2654.99279316148,203.62800149747545,3.3409984184668176,10833.611763328256,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-09-01,17,U5,Scenario 1,2129.325873439361,1854.3732544081902,274.952619031171,31.29903558118488,2231.762364560869,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-10-01,18,A5,Scenario 1,9998.040435760684,9555.005575181343,443.0348605793406,113.9190047125469,1620.5361879660195,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-10-01,18,PW,Scenario 1,2997.2379804426846,2783.7358674271363,213.50211301554828,3.031537882258487,13083.378455503436,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-10-01,18,U5,Scenario 1,2299.9794259121186,2002.990893174809,296.9885327373097,30.78915754370803,2646.529621375019,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-11-01,19,A5,Scenario 1,11231.15793805487,10733.480965932069,497.6769721228011,121.89704613018353,1911.1280638754251,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-11-01,19,PW,Scenario 1,3143.475651407692,2919.556597209218,223.919054198474,2.7580254366828534,15764.278792923491,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-11-01,19,U5,Scenario 1,2482.2885212156025,2161.7590341076357,320.5294871079668,30.302763675911905,3131.725173984705,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-12-01,20,A5,Scenario 1,12635.586406739756,12075.67616252576,559.9102442139956,130.6400130916718,2257.13365612652,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-12-01,20,PW,Scenario 1,3298.403267930282,3063.448262063015,234.95500586726666,2.515696563831476,18959.16966941196,0.65,0.55,0.5,0.45,0.35,,
Aba North,2027-12-01,20,U5,Scenario 1,2731.4056308835106,2378.7084973842325,352.69713349927815,30.444988569094022,3773.9825096362038,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-01-01,21,A5,Scenario 1,14235.203452947999,13604.410707347792,630.7927456002071,140.206039790374,2669.3900726915017,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-01-01,21,PW,Scenario 1,3460.8865153053725,3214.357347869832,246.52916743554033,2.298918391242225,22752.603279293457,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-01-01,21,U5,Scenario 1,2930.578451968001,2552.162808455715,378.4156435122859,29.85071653760292,4430.219160364402,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-02-01,22,A5,Scenario 1,16062.845747072442,15351.06620669291,711.7795403795317,150.71076360143684,3161.991840298215,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-02-01,22,PW,Scenario 1,3633.1800853712252,3374.3779381095655,258.8021472616597,2.105448392316685,27265.609706055955,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-02-01,22,U5,Scenario 1,3202.101140833191,2788.624694575253,413.4764462579378,29.83503284325016,5291.657984250967,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-03-01,23,A5,Scenario 1,18152.586746689052,17348.20624931593,804.380497373124,162.241858112694,3751.3073699180095,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-03-01,23,PW,Scenario 1,3815.1265190748904,3543.363790002627,271.7627290722635,1.9317328124099262,32624.89747137786,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-03-01,23,U5,Scenario 1,3505.96169860563,3053.2487704066466,452.71292819898326,29.90319725783084,6328.902602663686,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-04-01,24,A5,Scenario 1,20545.242271119874,19634.838017042475,910.404254077399,174.90828344747342,4457.475546002359,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-04-01,24,PW,Scenario 1,4006.8367502696474,3721.4179352563087,285.41881501333864,1.7750325939790592,38980.247002211865,0.65,0.55,0.5,0.45,0.35,,
Aba North,2028-04-01,24,U5,Scenario 1,3834.4321995563023,3339.3049910269015,495.12720852940083,29.957561374182802,7556.344732923433,0.65,0.55,0.5,0.45,0.35,,
Aba North,2026-05-01,1,A5,Scenario 2,1706.0420372575668,1693.356820089406,12.685217168160762,7.96211456564447,19.059543329614826,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.3708333333333333,0.2708333333333333,,
Aba North,2026-05-01,1,PW,Scenario 2,1390.2019299104268,1373.3868909969867,16.81503891344005,9.04667018865797,28.210756054002104,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.3708333333333333,0.2708333333333333,,
Aba North,2026-05-01,1,U5,Scenario 2,595.7278048758981,580.1790046741711,15.548800201726976,9.224851999366422,24.326502667960312,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.3708333333333333,0.2708333333333333,,
Aba North,2026-06-01,2,A5,Scenario 2,1881.6643354980044,1853.719945715176,27.944389782828466,16.492330485386447,44.627648606579896,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.39166666666666666,0.2916666666666667,,
Aba North,2026-06-01,2,PW,Scenario 2,1438.2409277420747,1403.5777159653692,34.663211776705566,12.012978967102015,90.13466136915486,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.39166666666666666,0.2916666666666667,,
Aba North,2026-06-01,2,U5,Scenario 2,706.8029336595677,670.2341584875549,36.568775172012806,18.7677246412228,66.08505154183831,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.39166666666666666,0.2916666666666667,,
Aba North,2026-07-01,3,A5,Scenario 2,2067.687310021617,2021.688975202714,45.99833481890323,25.580441765700925,77.9156551247379,0.6000000000000001,0.5,0.45,0.4125,0.3125,,
Aba North,2026-07-01,3,PW,Scenario 2,1504.840313462789,1450.639800441734,54.20051302105503,13.352218098120716,197.93234673942425,0.6000000000000001,0.5,0.45,0.4125,0.3125,,
Aba North,2026-07-01,3,U5,Scenario 2,770.1443714292378,710.9062863976916,59.238085031546234,26.701126207088095,121.7825771913258,0.6000000000000001,0.5,0.45,0.4125,0.3125,,
Aba North,2026-08-01,4,A5,Scenario 2,2283.4586057605497,2215.8188787420695,67.63972701848024,35.50651216394078,121.31035628490372,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.4333333333333333,0.3333333333333333,,
Aba North,2026-08-01,4,PW,Scenario 2,1563.771182956188,1488.953049149922,74.81813380626613,13.778476477742032,364.818327061299,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.4333333333333333,0.3333333333333333,,
Aba North,2026-08-01,4,U5,Scenario 2,869.7909606156163,781.3811375395991,88.40982307601723,35.374073427069106,204.5935339860148,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.4333333333333333,0.3333333333333333,,
Aba North,2026-09-01,5,A5,Scenario 2,2515.4641292536876,2422.450033565194,93.0140956884934,46.155844944476144,176.37069882259584,0.6333333333333333,0.5333333333333333,0.48333333333333334,0.45416666666666666,0.3541666666666667,,
Aba North,2026-09-01,5,PW,Scenario 2,1633.9580279377742,1536.6017633759068,97.35626456186742,13.836755995226838,613.9244516961371,0.6333333333333333,0.5333333333333333,0.48333333333333334,0.45416666666666666,0.3541666666666667,,
Aba North,2026-09-01,5,U5,Scenario 2,913.5664069628782,798.52708451733,115.03932244554824,41.168898970051856,297.3800987750842,0.6333333333333333,0.5333333333333333,0.48333333333333334,0.45416666666666666,0.3541666666666667,,
Aba North,2026-10-01,6,A5,Scenario 2,2768.67114628369,2645.9853216798497,122.6858246038405,57.620182683655,245.65354580543317,0.65,0.55,0.5,0.475,0.375,,
Aba North,2026-10-01,6,PW,Scenario 2,1713.7556812837424,1591.6798029137376,122.07587837000483,13.692595601556562,973.4421638590793,0.65,0.55,0.5,0.475,0.375,,
Aba North,2026-10-01,6,U5,Scenario 2,940.0166056654211,799.2414362325069,140.77516943291425,45.32538382375637,404.102807874468,0.65,0.55,0.5,0.475,0.375,,
Aba North,2026-11-01,7,A5,Scenario 2,3055.1166196186778,2897.3889377977357,157.72768182094205,70.18422792754973,333.1493807742918,0.6666666666666667,0.5666666666666667,0.5166666666666667,0.49583333333333335,0.39583333333333337,,
Aba North,2026-11-01,7,PW,Scenario 2,1797.4607914584942,1648.6408159275602,148.81997553093402,13.395511216753391,1475.5778751951657,0.6666666666666667,0.5666666666666667,0.5166666666666667,0.49583333333333335,0.39583333333333337,,
Aba North,2026-11-01,7,U5,Scenario 2,957.2878087101456,791.5294202519854,165.7583884581602,48.240329937927385,525.8945968891671,0.6666666666666667,0.5666666666666667,0.5166666666666667,0.49583333333333335,0.39583333333333337,,
Aba North,2026-12-01,8,A5,Scenario 2,3394.9945335598454,3194.9527681144,200.04176544544544,84.40841611002122,445.32135383660716,0.6833333333333333,0.5833333333333334,0.5333333333333333,0.5166666666666666,0.41666666666666663,,
Aba North,2026-12-01,8,PW,Scenario 2,1865.0357920384927,1689.2222426823087,175.813549356184,12.865006257775107,2139.216664369291,0.6833333333333333,0.5833333333333334,0.5333333333333333,0.5166666666666666,0.41666666666666663,,
Aba North,2026-12-01,8,U5,Scenario 2,1098.0883528476231,882.7355719362142,215.3527809114089,56.8935643844286,752.194958419298,0.6833333333333333,0.5833333333333334,0.5333333333333333,0.5166666666666666,0.41666666666666663,,
Aba North,2027-01-01,9,A5,Scenario 2,3733.7563665473926,3486.5903155872747,247.1660509601179,98.97055483202826,579.4842233709915,0.7,0.6000000000000001,0.55,0.5375,0.4375,,
Aba North,2027-01-01,9,PW,Scenario 2,1970.9900684481204,1762.7468338724327,208.24323457568767,12.520802905051497,3076.4441274568017,0.7,0.6000000000000001,0.55,0.5375,0.4375,,
Aba North,2027-01-01,9,U5,Scenario 2,1065.6079068403012,832.6142757294363,232.99363111086495,56.01797586784389,893.233839173854,0.7,0.6000000000000001,0.55,0.5375,0.4375,,
Aba North,2027-02-01,10,A5,Scenario 2,4148.507215939118,3843.7878206686187,304.7193952704997,115.86338537661868,751.9307338467497,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.5583333333333333,0.45833333333333337,,
Aba North,2027-02-01,10,PW,Scenario 2,2057.935159755634,1817.254186853682,240.6809729019517,11.992382557275612,4279.324092256626,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.5583333333333333,0.45833333333333337,,
Aba North,2027-02-01,10,U5,Scenario 2,1156.2261150201243,877.857393790079,278.36872123004537,61.09709142804354,1168.150545473488,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.5583333333333333,0.45833333333333337,,
Aba North,2027-03-01,11,A5,Scenario 2,4610.053933113327,4238.078681896512,371.9752512168152,134.37562231370634,965.571486913901,0.7333333333333334,0.6333333333333333,0.5833333333333333,0.5791666666666666,0.47916666666666663,,
Aba North,2027-03-01,11,PW,Scenario 2,2150.1147376412428,1874.5473334914057,275.5674041498371,11.461614112653486,5853.221616246548,0.7333333333333334,0.6333333333333333,0.5833333333333333,0.5791666666666666,0.47916666666666663,,
Aba North,2027-03-01,11,U5,Scenario 2,1264.3845526595042,932.5544560457449,331.8300966137592,66.63850187487112,1520.8263623613266,0.7333333333333334,0.6333333333333333,0.5833333333333333,0.5791666666666666,0.47916666666666663,,
Aba North,2027-04-01,12,A5,Scenario 2,5112.8008014018715,4663.371101326744,449.4297000751276,154.3202408723232,1226.6732978323998,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-04-01,12,PW,Scenario 2,2263.902031140218,1948.5663013693327,315.3357297708851,11.017538297465208,7950.921546489437,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-04-01,12,U5,Scenario 2,1365.5259452119603,978.1041196867583,387.42182552520205,71.32023578272405,1935.5773307597156,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-05-01,13,A5,Scenario 2,5709.635826726592,5207.742634165609,501.89319256098315,163.71425581386757,1442.0202829489026,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-05-01,13,PW,Scenario 2,2370.8794313779063,2040.642969990135,330.2364613877712,9.81657973432192,9764.434656640879,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-05-01,13,U5,Scenario 2,1501.3760820945106,1075.411372625264,425.9647094692466,69.39770670266549,2404.060135830976,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-06-01,14,A5,Scenario 2,6369.0151515265925,5809.160645061233,559.8545064653599,173.7960995654728,1690.2583720879338,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-06-01,14,PW,Scenario 2,2483.625314132306,2137.684637311186,345.9406768211197,8.786816681347617,11941.523602844143,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-06-01,14,U5,Scenario 2,1652.961483931368,1183.9895410158974,468.97194291547066,69.05515718484467,2928.077588599377,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-07-01,15,A5,Scenario 2,7114.007542979221,6488.666091089153,625.3414518900681,184.79663651042142,1983.3121951167632,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-07-01,15,PW,Scenario 2,2601.9586400740623,2239.535480716688,362.42315935737406,7.895541072151687,14547.625205437449,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-07-01,15,U5,Scenario 2,1797.2403634322766,1287.334165787361,509.90619764491566,68.0183850670892,3513.7118504724695,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-08-01,16,A5,Scenario 2,7957.524090379141,7258.035140154617,699.4889502245242,196.81965097824377,2329.980365195501,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-08-01,16,PW,Scenario 2,2727.014279615471,2347.172296115387,379.8419835000841,7.121275214281422,17667.163068666938,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-08-01,16,U5,Scenario 2,1966.576173805272,1408.6266643422773,557.9495094629947,67.56454338087673,4234.765574895344,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-09-01,17,A5,Scenario 2,8913.32993932848,8129.822942497177,783.5069968313028,209.95138080258857,2740.5299564582674,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-09-01,17,PW,Scenario 2,2858.6207946589557,2460.447524781193,398.1732698777628,6.443216887163953,21392.056973112514,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-09-01,17,U5,Scenario 2,2129.325873439361,1525.201638437827,604.1242350015343,66.52420781462926,5041.53938221003,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-10-01,18,A5,Scenario 2,9998.040435760684,9119.184307989995,878.8561277706885,224.30563718594522,3227.5397146546675,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-10-01,18,PW,Scenario 2,2997.2379804426846,2579.756917720245,417.4810627224397,5.846412847453166,25834.447775608627,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-10-01,18,U5,Scenario 2,2299.9794259121186,1647.4380143177996,652.541411594319,65.44049287276644,5978.496422477707,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-11-01,19,A5,Scenario 2,11231.15793805487,10243.907282364862,987.250655690008,240.01433889198984,3806.2968119773723,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-11-01,19,PW,Scenario 2,3143.475651407692,2705.6253491777816,437.85030222991054,5.318935791959337,31128.155359948578,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-11-01,19,U5,Scenario 2,2482.2885212156025,1778.0230667644043,704.2654544511981,64.40669211372706,7074.550610592938,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-12-01,20,A5,Scenario 2,12635.586406739756,11524.88250302081,1110.703903718946,257.22917306422255,4495.418596961827,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-12-01,20,PW,Scenario 2,3298.403267930282,2838.973315898472,459.42995203181,4.851597203238924,37436.78900363034,0.75,0.65,0.6,0.6,0.5,,
Aba North,2027-12-01,20,U5,Scenario 2,2731.4056308835106,1956.4616179358486,774.944012947662,64.70898252538905,8525.406536213595,0.75,0.65,0.6,0.6,0.5,,
Aba North,2028-01-01,21,A5,Scenario 2,14235.203452947999,12983.888671309594,1251.3147816384044,276.06460547872143,5316.488787782262,0.75,0.65,0.6,0.6,0.5,,
Aba North,2028-01-01,21,PW,Scenario 2,3460.8865153053725,2978.8245002771077,482.0620150282648,4.4335339157272315,44927.30552564515,0.75,0.65,0.6,0.6,0.5,,
Aba North,2028-01-01,21,U5,Scenario 2,2930.578451968001,2099.125884049177,831.4525679188241,63.44589325163838,10007.841660683851,0.75,0.65,0.6,0.6,0.5,,
Aba North,2028-02-01,22,A5,Scenario 2,16062.845747072442,14650.876021109245,1411.9697259631976,296.7483252307363,6297.578738297525,0.75,0.65,0.6,0.6,0.5,,
Aba North,2028-02-01,22,PW,Scenario 2,3633.1800853712252,3127.119541296991,506.06054407423426,4.060421148793127,53838.691009120084,0.75,0.65,0.6,0.6,0.5,,
